PROJECT_ID,TITLE,DONOR_IATI_CODE,DONOR,COUNTRY_IATI_CODE,COUNTRY,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,LATITUDE,LONGITUDE,GEONAME_ID,GEONAME,PRECISION_CODE,LOCATION_TYPE,SOURCE_URL,SOURCE,INTERNAL_NOTES,LOCATION_ACTIVITY_DESCRIPTION,,,,
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2029,Enugu,23577,EnuguSou,6.42336,7.44476,2343272,Enugu-Ngwo,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2029,Enugu,,,6.5,7.5,2565344,Enugu State,4,first-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23826,Epe,6.58412,3.98336,2343252,Epe,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,World Bank,List of locations beginning on page. 2,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23826,Epe,6.55727,3.99122,7910347,Epe,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,ISR,"PDF p 3 - Locations; does not distinguish between ADM2 and populated place, so decided to code ADM2 to be safe (more general area); some project components include road construction/rehabilitation, so coding ADM2 might also cover for that ",, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23827,Eti-Osa,6.44154,3.55015,7932498,Eti-Osa,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23492,Etung,5.95978,8.78443,2343050,Etomi,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23697,Garko,11.56672,8.85946,2341706,Garun Ali,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2034,Kaduna,23663,Giwa,11.12077,7.40565,7932490,Giwa,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2029,Enugu,23582,Isi-Uzo,6.76914,7.7039,2338302,Ikem-Omuaram,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23493,Ikom,6.08333,8.61667,7932499,Ikom,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23831,Ikorodu,6.62641,3.55167,7644922,Ikorodu,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,ISR,"PDF p 4 - Locations; does not distinguish between ADM2 and populated place, so decided to code ADM2 to be safe (more general area); some project components include road construction/rehabilitation, so coding ADM2 might also cover for that ",, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23831,Ikorodu,6.61548,3.50867,2338229,Ikorodu,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,World Bank,List of locations beginning on page. 2,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23831,Ikorodu,6.66362,3.66945,2337540,Imota,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2029,Enugu,23582,Isi-Uzo,6.73066,7.69294,7932063,Isi-Uzo,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23495,Obubra,5.85889,8.33619,2336843,Iyamitet,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23689,Bunkure,11.64572,8.44787,2335758,Kadawa,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2034,Kaduna,,,10.33333,7.75,2335722,Kaduna State,4,first-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,,,11.5,8.5,2335196,Kano State,4,first-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23710,Kura,11.82192,8.49383,2335029,Karfi Ruga,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23708,Kumbotso,11.90063,8.51633,7871268,Kumbotso,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,"PDF p 4 - Locations; does not distinguish between ADM2 and populated place, so decided to code ADM2 to be safe (more general area); some project components include road construction/rehabilitation, so coding ADM2 might also cover for that ",, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23708,Kumbotso,11.888,8.50217,2333470,Kumbotso,1,populated place,,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23710,Kura,11.76969,8.43033,2333312,Kura,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,World Bank,List of locations beginning on page. 2,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23710,Kura,11.72253,8.41413,7871265,Kura,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,ISR,PDF p 2 - Locations,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,,,6.58333,3.75,2332453,Lagos,4,first-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2029,Enugu,23583,Nkanu East,6.31519,7.62422,7873938,Nkanu,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,ISR,Pdf p 4 - Locations; chose this Nkanu because exactly matches name given on spreadsheet,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23487,Bekwarra,6.67835,8.96993,2328504,Nyanya,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2029,Enugu,23587,Udenu,6.91624,7.51849,2328194,Obollo-Afor,1,seat of a second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,ISR,PDF p 2 - Locations; alt. name on geonames is Obolo; also in one of the states mentioned in this (http://r4d.dfid.gov.uk/Output/193331/) report (word doc p 1),, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23495,Obubra,5.9429,8.37883,7932501,Obubra,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,ISR,"PDF p 4 - Locations; does not distinguish between ADM2 and populated place, so decided to code ADM2 to be safe (more general area); some project components include road construction/rehabilitation, so coding ADM2 might also cover for that ",, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23496,Obudu,6.5433,9.04543,7932505,Obudu,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23495,Obubra,5.93333,8.43917,2328109,Ochon,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23495,Obubra,5.97341,8.25877,2327859,Ofodua,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23836,Ojo,6.46841,3.18329,2327384,Ojo,1,populated place,,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23836,Ojo,6.46508,3.14827,7871297,Ojo,3,second-order administrative division,,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23495,Obubra,5.89147,8.36513,2326850,Okumurutet,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23827,Eti-Osa,6.42429,3.58252,2326848,Okunaja,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2029,Enugu,23583,Nkanu East,6.51284,7.68811,2325316,Owo,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23718,Shanono,12.04615,7.95148,7910340,Shanono,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23718,Shanono,12.0497,7.99403,2323338,Shanono,1,populated place,,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23718,Shanono,12.09142,7.87546,2321848,Tsaure,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2034,Kaduna,23663,Giwa,11.31667,7.51667,2319896,Ungwan Mai Doka,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2029,Enugu,23589,Uzo-Uwani,6.74135,7.13794,7932491,Uzo Uwani,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23727,Wudil,11.81067,8.84505,2318933,Wudil,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,World Bank,List of locations beginning on page. 2,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2035,Kano,23727,Wudil,11.72959,8.81859,7910329,Wudil,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,ISR,"PDf p 4 - Locations; does not distinguish between ADM2 and populated place, so decided to code ADM2 to be safe (more general area); some project components include road construction/rehabilitation, so coding ADM2 might also cover for that ",, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2024,Cross River,23499,Yakurr,5.76914,8.19509,7932503,Yakuur,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
2416583,Commercial Agriculture Development Project,11000,Donor Government,NG,Nigeria,2040,Lagos,23826,Epe,6.50629,4.02397,6969447,Yegunda,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/AFR/2013/10/27/090224b081fe7ff9/1_0/Rendered/PDF/Nigeria000Comm0Report000Sequence011.pdf,,,, , , , 
58071620,TUUNGANNE - (COMMUNITY DRIVEN RECONSTRUCTION PROGRAMME),11000,Donor Government,CD,"Congo, The Democratic Republic Of The",1071,Katanga,14982,Haut-Katanga,-10.46044,27.94322,7670837,Haut Katanga,3,second-order administrative division,http://www.oecd.org/countries/democraticrepublicofthecongo/drc.pdf,OECD,"page 18, section 1.3",, , , , 
58071620,TUUNGANNE - (COMMUNITY DRIVEN RECONSTRUCTION PROGRAMME),11000,Donor Government,CD,"Congo, The Democratic Republic Of The",1074,Nord-Kivu,,,-0.66667,28.75,206938,Nord Kivu,4,first-order administrative division,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/260938/Man-resp-evaluation-social-economic-impact-Tuungane.pdf,UK GOVT,"page 1, section 2",, , , , 
58071620,TUUNGANNE - (COMMUNITY DRIVEN RECONSTRUCTION PROGRAMME),11000,Donor Government,CD,"Congo, The Democratic Republic Of The",1073,Maniema,,,-2.91667,25.91667,209610,Province du Maniema,4,first-order administrative division,http://www.oecd.org/countries/democraticrepublicofthecongo/drc.pdf,OECD,"Page 18, section 1.3",, , , , 
58071620,TUUNGANNE - (COMMUNITY DRIVEN RECONSTRUCTION PROGRAMME),11000,Donor Government,CD,"Congo, The Democratic Republic Of The",1076,Sud-Kivu,,,-3.16667,28.25,205413,South Kivu,4,first-order administrative division,http://www.oecd.org/countries/democraticrepublicofthecongo/drc.pdf,OECD,"page 18, section 1.3",, , , , 
58071620,TUUNGANNE - (COMMUNITY DRIVEN RECONSTRUCTION PROGRAMME),11000,Donor Government,CD,"Congo, The Democratic Republic Of The",1071,Katanga,14986,Tanganyika,-5.93333,29.2,205253,Tanganika,3,second-order administrative division,http://www.oecd.org/countries/democraticrepublicofthecongo/drc.pdf,OECD,"page 18, section 1.3",, , , , 
40625371,GoBiFO/ Capacity Building for Strengthening Social Capital in SL Special JSDF Facility for Facilitating Future Sustainability ,11000,Donor Government,SL,Sierra Leone,2,Northern,4,Bombali,9.33333,-12.25,2409983,Bombali District,3,second-order administrative division,,http://www.kit.nl/sed/wp-content/uploads/publications/1723_strengthening_social_capital.pdf,"This document includes mention of GoBiFO, World Bank, and Japan Social Development Fund; it seems to be the correct project.
""In 2005, the GoSL secured a grant from the Japan Social Development Fund (administered by the World Bank) to undertake a pilot project focusing on ‘capacity development to strengthen social capital’. The funds have been used to implement community-driven development (CDD) projects in the Bombali and Bonthe Districts."" (pdf p 12)",, , , , 
40625371,GoBiFO/ Capacity Building for Strengthening Social Capital in SL Special JSDF Facility for Facilitating Future Sustainability ,11000,Donor Government,SL,Sierra Leone,3,Southern,10,Bonthe,7.5,-12.5,2409913,Bonthe District,3,second-order administrative division,,http://www.kit.nl/sed/wp-content/uploads/publications/1723_strengthening_social_capital.pdf,"This document includes mention of GoBiFO, World Bank, and Japan Social Development Fund; it seems to be the correct project.
""In 2005, the GoSL secured a grant from the Japan Social Development Fund (administered by the World Bank) to undertake a pilot project focusing on ‘capacity development to strengthen social capital’. The funds have been used to implement community-driven development (CDD) projects in the Bombali and Bonthe Districts."" (pdf p 12)",, , , , 
2418827,National Agriculture Advisory Services Program,11000,Donor Government,UG,Uganda,,,,,1.25,32.5,226074,Uganda,6,independent political entity,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2010/08/11/000333038_20100811014210/Rendered/PDF/ICR14210P044691IC0disclosed08191101.pdf,World Bank,"No specific locations provided, this project appears to affect the public and private sectors, farmers, and ""rural communities and local governments"", coding this as a nationwide locally-dispersed project",, , , , 
40647756,School Sector Reform Program,11000,Donor Government,NP,Nepal,,,,,28,84,1282988,Nepal,6,independent political entity,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/01/10/090224b0821c61c5/1_0/Rendered/PDF/Nepal000Nepal00Report000Sequence007.pdf,World Bank,"No specific location information provided, this is a countrywide project taking place at the local level",, , , , 
105968225,Project for Technology Transfer to Farmers,11000,Donor Government,HT,Haiti,,,,,19,-72.41667,3723988,Haiti,6,independent political entity,http://idbdocs.iadb.org/wsdocs/getdocument.aspx?docnum=38267493,IDB,"Project is implemented by the Ministry of Agriculture, National Resources, and Rural Development and is countrywide",, , , , 
63815806,PEGASE Institution Building- Governance_ Social and Economic Development,11000,Donor Government,PS,"Palestinian Territory, Occupied",,,,,31.92157,35.20329,6254930,Palestine,6,semi-independent political entity,http://ec.europa.eu/europeaid/documents/aap/2011/af_aap-spe_2011_pse_p2.pdf,EU,"Project document seems to indicate that this project affects both ""national"" level (budget support) and local-level  (administrative activities and provision of social services)",, , , , 
40647621,Protection of Basic Services Program,11000,Donor Government,ET,Ethiopia,,,,,9,39.5,337996,Ethiopia,6,independent political entity,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2014/01/10/000333037_20140110145131/Rendered/PDF/ICR25740P103020IC0disclosed01080140.pdf,World Bank,"There is no specific location mentioned, it is only mentioned that the project will be carried out by local governments.",, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1228,Afar,40788,Afar Zone 1,12,41.16667,8643576,Administrative Zone 1,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1228,Afar,40789,Afar Zone 2,13.5,40.5,8643579,Administrative Zone 2,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1228,Afar,40792,Afar Zone 3,10.00902,40.47394,7732968,Administrative Zone 3,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1228,Afar,40790,Afar Zone 4,12.33333,40.16667,8643588,Administrative Zone 4,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1228,Afar,40791,Afar Zone 5,10.5,40.25,8643592,Administrative Zone 5,2,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,47679,Somali,40841,Afder,5.25,43,9410038,Afder Zone,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1236,SNNP,47695,Alaba Special Wereda,7.45347,38.2119,7667869,Alaba Special Wereda,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1236,SNNP,40827,Amaro Special Woreda,5.833333,37.833333,9410266,Amaro Special Woreda,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,47678,Oromia,47686,Arsi,7.75,39.5,9410049,Arsi Zone,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,47678,Oromia,47687,Bale,6.92193,40.45258,7839144,Bale,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1236,SNNP,47696,Basketo Special Woreda,6.25,36.58333,9410112,Basketo Special Woreda,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,47678,Oromia,47688,Borena,4.94952,38.20915,7732039,Borena Zone,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1236,SNNP,40829,Burji Special Woreda,5.5,37.833333,9410501,Burji Special Woreda,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1237,Tigray,40850,Central Tigray,13.78507,38.82055,7869875,Central Tigray Zone,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
40647731,Productive Safety Net Project,11000,Donor Government,ET,Ethiopia,1236,SNNP,47698,Dawuro,6.96985,37.10862,7670729,Dawuro,3,second-order administrative division,http://siteresources.worldbank.org/SAFETYNETSANDTRANSFERS/Resources/EthiopiaPSNPLessonsLearnedLite.pdf,Project Pulse master sheet,Map on pdf pg 28. Coded all ADM2s that overlap with shaded areas.,, , , , 
